,median_rent_pct_income,median_rent_pct_income_moe,zip
8364,27.2,2.3,26501
8365,34.6,3.4,26505
8366,-666666666.0,-222222222.0,26506
8367,34.2,7.3,26508
8368,35.8,35.5,26519
8369,-666666666.0,-222222222.0,26520
8370,-666666666.0,-222222222.0,26521
8371,-666666666.0,-222222222.0,26524
8372,31.5,9.4,26525
8373,40.8,9.2,26534
8374,19.7,9.8,26537
8375,51.0,-333333333.0,26541
8376,31.2,8.1,26542
8377,-666666666.0,-222222222.0,26543
8378,-666666666.0,-222222222.0,26544
8379,-666666666.0,-222222222.0,26546
8380,51.0,-333333333.0,26547
8381,25.6,2.9,26554
8382,40.0,34.8,26559
8383,-666666666.0,-222222222.0,26560
8384,-666666666.0,-222222222.0,26562
8385,-666666666.0,-222222222.0,26563
8386,-666666666.0,-222222222.0,26568
8387,18.3,6.9,26570
8388,18.8,18.1,26571
8389,-666666666.0,-222222222.0,26572
8390,-666666666.0,-222222222.0,26574
8391,32.1,5.9,26575
8392,-666666666.0,-222222222.0,26576
8393,-666666666.0,-222222222.0,26581
8394,30.3,5.3,26582
8395,-666666666.0,-222222222.0,26585
8396,-666666666.0,-222222222.0,26586
8397,-666666666.0,-222222222.0,26587
8398,30.6,12.1,26588
8399,-666666666.0,-222222222.0,26590
8400,18.2,19.5,26591
8401,21.7,8.5,26601
8402,51.0,-333333333.0,26610
8403,-666666666.0,-222222222.0,26611
8404,-666666666.0,-222222222.0,26615
8405,-666666666.0,-222222222.0,26617
8406,-666666666.0,-222222222.0,26619
8407,40.6,49.7,26621
8408,-666666666.0,-222222222.0,26623
8409,27.5,10.2,26624
8410,-666666666.0,-222222222.0,26627
8411,-666666666.0,-222222222.0,26629
8412,-666666666.0,-222222222.0,26631
8413,-666666666.0,-222222222.0,26636
8414,-666666666.0,-222222222.0,26638
8415,27.7,3.2,26651
8416,-666666666.0,-222222222.0,26656
8417,-666666666.0,-222222222.0,26660
8418,-666666666.0,-222222222.0,26662
8419,-666666666.0,-222222222.0,26667
8420,-666666666.0,-222222222.0,26671
8421,-666666666.0,-222222222.0,26676
8422,-666666666.0,-222222222.0,26678
8423,19.6,6.8,26679
8424,-666666666.0,-222222222.0,26680
8425,-666666666.0,-222222222.0,26681
8426,-666666666.0,-222222222.0,26684
8427,-666666666.0,-222222222.0,26690
8428,-666666666.0,-222222222.0,26691
8429,12.4,9.0,26704
8430,-666666666.0,-222222222.0,26705
8431,32.5,10.4,26707
8432,-666666666.0,-222222222.0,26710
8433,25.5,3.3,26711
8434,-666666666.0,-222222222.0,26714
8435,30.2,37.1,26716
8436,-666666666.0,-222222222.0,26717
8437,51.0,-333333333.0,26719
8438,-666666666.0,-222222222.0,26720
8439,14.7,69.4,26722
8440,31.2,7.6,26726
8441,-666666666.0,-222222222.0,26731
8442,-666666666.0,-222222222.0,26739
8443,-666666666.0,-222222222.0,26743
8444,17.8,4.5,26750
8445,24.2,4.8,26753
8446,-666666666.0,-222222222.0,26755
8447,21.8,10.2,26757
8448,-666666666.0,-222222222.0,26761
8449,-666666666.0,-222222222.0,26763
8450,33.1,2.7,26764
8451,-666666666.0,-222222222.0,26767
8452,16.5,5.3,26801
8453,28.1,32.8,26802
8454,23.6,14.2,26804
8455,19.6,8.0,26807
8456,49.6,31.5,26808
8457,-666666666.0,-222222222.0,26810
8458,51.0,-333333333.0,26812
8459,-666666666.0,-222222222.0,26814
8460,23.3,2.9,26815
8461,-666666666.0,-222222222.0,26817
8462,18.5,7.4,26818
8463,-666666666.0,-222222222.0,26823
8464,-666666666.0,-222222222.0,26833
8465,22.5,3.1,26836
8466,-666666666.0,-222222222.0,26838
8467,23.7,8.6,26845
8468,33.1,13.2,26847
8469,21.5,8.7,26851
8470,-666666666.0,-222222222.0,26852
8471,-666666666.0,-222222222.0,26855
8472,-666666666.0,-222222222.0,26865
8473,24.4,14.1,26866
8474,-666666666.0,-222222222.0,26884
8475,41.4,35.6,26886
8476,21.5,3.3,27006
8477,31.2,12.3,27007
8478,-666666666.0,-222222222.0,27009
8479,31.0,5.5,27011
8480,29.4,3.1,27012
8481,25.8,5.1,27013
8482,33.1,4.6,27014
8483,9.0,-333333333.0,27016
8484,24.0,9.0,27017
8485,32.7,8.4,27018
8486,29.1,21.0,27019
8487,27.0,6.6,27020
8488,35.8,3.8,27021
8489,18.0,4.9,27022
8490,23.1,3.2,27023
8491,19.0,11.0,27024
8492,20.6,3.8,27025
8493,30.1,3.8,27027
8494,31.7,9.1,27028
8495,28.3,2.5,27030
8496,18.8,1.7,27040
8497,19.4,8.2,27041
8498,-666666666.0,-222222222.0,27042
8499,29.1,16.0,27043
8500,26.1,6.9,27045
8501,38.9,9.8,27046
8502,23.8,20.1,27047
8503,25.4,3.1,27048
8504,28.9,7.2,27050
8505,26.5,10.4,27051
8506,28.5,3.2,27052
8507,9.0,-333333333.0,27053
8508,16.2,10.3,27054
8509,24.0,5.8,27055
8510,29.5,1.7,27101
8511,30.3,2.3,27103
8512,26.7,2.6,27104
8513,35.9,4.1,27105
8514,34.5,4.2,27106
8515,30.0,3.7,27107
8516,-666666666.0,-222222222.0,27109
8517,-666666666.0,-222222222.0,27110
8518,27.1,2.4,27127
8519,-666666666.0,-222222222.0,27201
8520,-666666666.0,-222222222.0,27202
8521,29.3,3.0,27203
8522,24.3,3.3,27205
8523,13.3,21.9,27207
8524,21.3,44.1,27208
8525,25.9,16.7,27209
8526,24.0,24.6,27212
8527,-666666666.0,-222222222.0,27213
8528,28.1,4.0,27214
8529,27.1,2.3,27215
8530,29.3,2.5,27217
8531,37.2,8.7,27229
8532,42.8,7.7,27231
8533,-666666666.0,-222222222.0,27233
8534,39.6,26.3,27235
8535,19.6,4.7,27239
8536,29.4,37.8,27242
8537,24.6,10.9,27243
8538,26.8,17.5,27244
8539,-666666666.0,-222222222.0,27247
8540,31.3,7.3,27248
8541,33.0,10.5,27249
8542,19.6,26.0,27252
8543,27.4,2.6,27253
8544,-666666666.0,-222222222.0,27256
8545,25.9,4.9,27258
8546,-666666666.0,-222222222.0,27259
8547,26.3,4.0,27260
8548,28.8,5.0,27262
8549,26.2,3.4,27263
8550,29.1,3.4,27265
8551,-666666666.0,-222222222.0,27268
8552,30.2,7.7,27278
8553,32.8,9.2,27281
8554,26.2,3.8,27282
8555,13.9,10.0,27283
8556,27.9,1.8,27284
8557,31.2,5.0,27288
8558,18.5,45.8,27291
8559,26.6,2.9,27292
8560,29.4,3.5,27295
8561,24.0,6.6,27298
8562,20.6,8.6,27299
8563,37.9,11.4,27301
8564,32.6,6.9,27302
8565,13.8,4.3,27305
8566,27.2,2.0,27306
8567,19.4,36.7,27310
8568,30.4,11.5,27311
8569,32.0,7.5,27312
8570,47.7,25.3,27313
8571,-666666666.0,-222222222.0,27314
8572,25.7,9.5,27315
8573,31.4,12.0,27316
8574,26.3,4.3,27317
8575,32.6,3.6,27320
8576,24.9,8.0,27325
8577,22.3,3.6,27326
8578,27.5,2.5,27330
8579,25.1,4.1,27332
8580,-666666666.0,-222222222.0,27340
8581,27.3,6.7,27341
8582,-666666666.0,-222222222.0,27342
8583,23.6,25.5,27343
8584,29.9,6.9,27344
8585,19.1,15.0,27349
8586,19.2,11.1,27350
8587,-666666666.0,-222222222.0,27351
8588,47.2,14.3,27355
8589,19.8,26.8,27356
8590,31.8,1.3,27357
8591,18.6,14.1,27358
8592,25.7,2.3,27360
8593,24.4,5.4,27370
8594,22.2,4.7,27371
8595,-666666666.0,-222222222.0,27374
8596,36.0,8.2,27376
8597,31.7,13.7,27377
8598,32.8,4.7,27379
8599,31.5,2.2,27401
8600,31.9,8.0,27403
8601,35.4,2.3,27405
8602,30.5,2.4,27406
8603,31.8,2.6,27407
8604,32.9,1.9,27408
8605,29.6,3.4,27409
8606,34.9,3.2,27410
8607,-666666666.0,-222222222.0,27411
8608,-666666666.0,-222222222.0,27412
8609,26.4,2.9,27455
8610,29.1,9.2,27501
8611,28.4,3.1,27502
8612,28.9,15.1,27503
8613,32.4,9.2,27504
8614,22.3,11.4,27505
8615,-666666666.0,-222222222.0,27506
8616,-666666666.0,-222222222.0,27507
8617,27.5,25.9,27508
8618,28.3,7.7,27509
8619,33.1,3.5,27510
8620,32.0,2.7,27511
8621,24.3,3.1,27513
8622,36.9,4.0,27514
8623,36.5,2.2,27516
8624,30.3,3.5,27517
8625,29.0,3.6,27518
8626,21.7,1.9,27519
8627,28.8,3.8,27520
8628,29.1,3.9,27521
8629,25.8,6.8,27522
8630,24.5,3.8,27523
8631,19.3,4.7,27524
8632,37.2,10.0,27525
8633,27.2,2.3,27526
8634,28.0,4.5,27527
8635,31.6,3.6,27529
8636,27.4,2.9,27530
8637,-666666666.0,-222222222.0,27531
8638,-666666666.0,-222222222.0,27533
8639,29.5,2.6,27534
8640,33.2,3.8,27536
8641,34.1,6.3,27537
8642,27.2,4.6,27539
8643,29.8,4.0,27540
8644,29.6,31.0,27541
8645,36.1,12.5,27542
8646,29.6,23.6,27544
8647,26.9,4.4,27545
8648,29.6,5.0,27546
8649,29.0,3.5,27549
8650,24.4,59.1,27551
8651,32.8,13.2,27553
8652,38.6,22.5,27555
8653,-666666666.0,-222222222.0,27556
8654,22.2,2.8,27557
8655,12.7,3.7,27559
8656,22.4,1.1,27560
8657,-666666666.0,-222222222.0,27562
8658,28.5,16.1,27563
8659,27.7,5.1,27565
8660,44.1,23.7,27568
8661,21.9,3.1,27569
8662,-666666666.0,-222222222.0,27570
8663,31.5,25.9,27571
8664,13.7,7.8,27572
8665,36.8,7.5,27573
8666,51.0,-333333333.0,27574
8667,31.1,3.4,27576
8668,35.7,7.3,27577
8669,31.3,2.7,27581
8670,22.5,23.7,27582
8671,51.0,-333333333.0,27583
8672,-666666666.0,-222222222.0,27584
8673,27.0,5.5,27587
8674,32.4,4.6,27589
8675,31.6,2.9,27591
8676,24.2,7.5,27592
8677,-666666666.0,-222222222.0,27593
8678,-666666666.0,-222222222.0,27594
8679,28.1,6.5,27596
8680,36.1,2.9,27597
8681,-666666666.0,-222222222.0,27599
8682,30.2,2.9,27601
8683,28.5,2.1,27603
8684,32.6,2.6,27604
8685,31.9,8.1,27605
8686,32.7,2.9,27606
8687,31.1,1.8,27607
8688,22.9,2.7,27608
8689,30.8,2.7,27609
8690,33.1,2.5,27610
8691,30.7,1.7,27612
8692,27.9,2.4,27613
8693,33.6,7.1,27614
8694,27.5,3.3,27615
8695,34.3,2.7,27616
8696,26.1,3.9,27617
8697,-666666666.0,-222222222.0,27695
8698,-666666666.0,-222222222.0,27697
8699,26.2,1.7,27701
8700,30.7,1.9,27703
8701,29.6,2.5,27704
8702,30.9,2.6,27705
8703,29.7,1.7,27707
8704,-666666666.0,-222222222.0,27708
8705,-666666666.0,-222222222.0,27709
8706,35.3,17.2,27712
8707,29.7,2.3,27713
8708,28.5,2.8,27801
8709,30.4,5.3,27803
8710,23.5,2.5,27804
8711,19.8,10.2,27805
8712,30.3,15.4,27806
8713,24.2,7.6,27807
8714,17.7,1.4,27808
8715,25.4,25.1,27809
8716,29.3,12.1,27810
8717,38.8,12.5,27812
8718,25.3,8.1,27813
8719,17.4,9.7,27814
8720,-666666666.0,-222222222.0,27815
8721,39.3,34.0,27816
8722,23.8,5.4,27817
8723,-666666666.0,-222222222.0,27818
8724,37.3,1.7,27819
8725,27.2,5.1,27820
8726,-666666666.0,-222222222.0,27821
8727,23.5,8.2,27822
8728,34.3,10.8,27823
8729,31.5,52.7,27824
8730,22.3,8.3,27825
8731,-666666666.0,-222222222.0,27826
8732,-666666666.0,-222222222.0,27827
8733,33.6,28.0,27828
8734,51.0,-333333333.0,27829
8735,28.3,6.4,27830
8736,51.0,-333333333.0,27831
8737,39.0,29.2,27832
8738,28.3,2.0,27834
8739,22.1,6.6,27837
8740,47.7,19.3,27839
8741,-666666666.0,-222222222.0,27840
8742,-666666666.0,-222222222.0,27841
8743,9.0,-333333333.0,27842
8744,22.9,1.4,27843
8745,30.8,10.1,27844
8746,25.4,21.7,27845
8747,19.3,21.1,27846
8748,19.6,13.5,27847
8749,48.0,16.1,27849
8750,23.6,11.5,27850
8751,15.7,10.4,27851
8752,41.6,35.3,27852
8753,-666666666.0,-222222222.0,27853
8754,42.3,16.2,27855
8755,24.5,3.8,27856
8756,29.4,41.9,27857
8757,33.3,3.1,27858
8758,20.4,14.3,27860
8759,-666666666.0,-222222222.0,27861
8760,10.4,4.5,27862
8761,32.9,6.7,27863
8762,21.3,3.0,27864
8763,28.4,38.9,27865
8764,-666666666.0,-222222222.0,27866
8765,29.0,12.7,27869
8766,27.5,3.2,27870
8767,30.6,7.8,27871
8768,44.3,14.2,27872
8769,37.1,5.5,27873
8770,51.0,-333333333.0,27874
8771,-666666666.0,-222222222.0,27875
8772,32.9,1.1,27876
8773,-666666666.0,-222222222.0,27877
8774,36.9,15.6,27878
8775,23.3,19.1,27879
8776,51.0,-333333333.0,27880
8777,-666666666.0,-222222222.0,27881
8778,25.3,5.9,27882
8779,51.0,-333333333.0,27883
8780,18.1,14.1,27884
8781,32.9,17.3,27885
8782,32.7,5.1,27886
8783,22.4,2.3,27888
8784,32.0,4.3,27889
8785,31.5,20.4,27890
8786,22.8,2.3,27891
8787,24.6,3.7,27892
8788,30.3,3.3,27893
8789,23.1,4.0,27896
8790,19.2,13.1,27897
8791,30.1,4.3,27909
8792,38.4,4.1,27910
8793,-666666666.0,-222222222.0,27915
8794,-666666666.0,-222222222.0,27916
8795,33.9,31.7,27917
8796,9.0,-333333333.0,27919
8797,38.4,34.4,27920
8798,22.1,6.3,27921
8799,51.0,-333333333.0,27922
8800,32.1,1.1,27923
8801,36.7,7.9,27924
8802,31.3,14.5,27925
8803,-666666666.0,-222222222.0,27926
8804,18.9,3.9,27927
8805,24.3,26.1,27928
8806,16.5,16.7,27929
8807,32.6,4.7,27932
8808,21.0,12.4,27935
8809,-666666666.0,-222222222.0,27936
8810,51.0,-333333333.0,27937
8811,13.5,5.2,27938
8812,30.9,15.1,27939
8813,-666666666.0,-222222222.0,27941
8814,51.0,-333333333.0,27942
8815,-666666666.0,-222222222.0,27943
8816,30.2,10.0,27944
8817,28.7,11.1,27946
8818,-666666666.0,-222222222.0,27947
8819,31.9,5.8,27948
8820,23.5,11.9,27949
8821,43.0,26.9,27950
8822,18.2,8.6,27953
8823,25.1,11.7,27954
8824,-666666666.0,-222222222.0,27956
8825,51.0,-333333333.0,27957
8826,21.9,18.1,27958
8827,36.9,10.0,27959
8828,45.0,38.7,27960
8829,28.3,15.4,27962
8830,-666666666.0,-222222222.0,27964
8831,-666666666.0,-222222222.0,27965
8832,20.8,5.8,27966
8833,-666666666.0,-222222222.0,27967
8834,-666666666.0,-222222222.0,27968
8835,-666666666.0,-222222222.0,27969
8836,34.8,35.2,27970
8837,-666666666.0,-222222222.0,27972
8838,36.9,16.3,27973
8839,-666666666.0,-222222222.0,27974
8840,-666666666.0,-222222222.0,27976
8841,-666666666.0,-222222222.0,27978
8842,-666666666.0,-222222222.0,27979
8843,22.8,4.3,27980
8844,13.9,7.2,27981
8845,-666666666.0,-222222222.0,27982
8846,23.6,3.6,27983
8847,28.7,41.5,27985
8848,26.8,4.1,27986
8849,32.7,4.9,28001
8850,-666666666.0,-222222222.0,28006
8851,14.0,31.3,28007
8852,23.3,8.3,28009
8853,29.8,2.6,28012
8854,27.6,7.3,28016
8855,-666666666.0,-222222222.0,28017
8856,23.1,56.8,28018
8857,-666666666.0,-222222222.0,28019
8858,27.0,7.1,28020
8859,21.9,5.2,28021
8860,36.3,8.9,28023
8861,-666666666.0,-222222222.0,28024
8862,30.5,4.3,28025
8863,30.7,2.2,28027
8864,29.6,3.1,28031
8865,29.2,14.1,28032
8866,14.3,49.4,28033
8867,28.0,3.1,28034
8868,27.4,4.8,28036
8869,28.2,7.1,28037
8870,-666666666.0,-222222222.0,28039
8871,21.2,2.9,28040
8872,-666666666.0,-222222222.0,28041
8873,51.0,-333333333.0,28042
8874,30.3,5.3,28043
8875,32.7,2.2,28052
8876,30.5,2.3,28054
8877,29.4,5.1,28056
8878,13.5,2.5,28071
8879,51.0,-333333333.0,28072
8880,31.3,6.1,28073
8881,-666666666.0,-222222222.0,28074
8882,25.8,7.4,28075
8883,-666666666.0,-222222222.0,28076
8884,26.1,4.4,28077
8885,27.6,2.5,28078
8886,31.6,3.3,28079
8887,42.0,9.7,28080
8888,29.9,8.7,28081
8889,29.6,3.3,28083
8890,37.0,4.8,28086
8891,18.3,3.5,28088
8892,-666666666.0,-222222222.0,28089
8893,19.3,5.9,28090
8894,16.7,3.7,28091
8895,27.2,2.2,28092
8896,35.3,8.9,28097
8897,28.3,6.8,28098
8898,18.3,5.7,28101
8899,-666666666.0,-222222222.0,28102
8900,23.4,3.1,28103
8901,28.8,9.4,28104
8902,28.8,2.9,28105
8903,26.3,5.0,28107
8904,-666666666.0,-222222222.0,28108
8905,33.8,13.4,28109
8906,25.4,2.8,28110
8907,26.9,4.8,28112
8908,21.6,13.0,28114
8909,26.6,3.4,28115
8910,26.2,3.3,28117
8911,37.7,11.1,28119
8912,31.2,6.3,28120
8913,23.2,3.9,28124
8914,28.2,1.9,28125
8915,18.6,3.5,28127
8916,19.9,5.6,28128
8917,29.3,4.1,28129
8918,10.7,4.5,28133
8919,34.2,6.1,28134
8920,22.3,7.5,28135
8921,-666666666.0,-222222222.0,28136
8922,25.0,12.6,28137
8923,28.2,13.4,28138
8924,32.4,4.5,28139
8925,30.4,4.8,28144
8926,26.2,3.4,28146
8927,31.4,3.1,28147
8928,27.7,3.5,28150
8929,30.1,8.7,28152
8930,36.8,13.0,28159
8931,24.9,4.0,28160
8932,19.8,8.4,28163
8933,22.4,4.4,28164
8934,17.4,5.9,28166
8935,-666666666.0,-222222222.0,28167
8936,23.9,4.2,28168
8937,-666666666.0,-222222222.0,28169
8938,27.9,2.8,28170
8939,23.3,1.8,28173
8940,40.7,13.4,28174
8941,26.1,1.9,28202
8942,24.9,1.2,28203
8943,26.1,2.3,28204
8944,29.3,1.3,28205
8945,29.7,2.1,28206
8946,23.3,7.2,28207
8947,32.1,3.6,28208
8948,25.1,2.4,28209
8949,29.7,2.9,28210
8950,27.6,2.7,28211
8951,36.1,2.3,28212
8952,40.3,4.1,28213
8953,26.9,4.6,28214
8954,32.7,2.1,28215
8955,33.0,3.3,28216
8956,30.1,2.4,28217
8957,-666666666.0,-222222222.0,28223
8958,32.1,3.8,28226
8959,29.6,3.3,28227
8960,-666666666.0,-222222222.0,28244
8961,29.1,1.5,28262
8962,32.6,2.1,28269
8963,32.1,5.4,28270
8964,29.3,2.8,28273
8965,-666666666.0,-222222222.0,28274
8966,24.9,2.0,28277
8967,28.6,2.6,28278
8968,-666666666.0,-222222222.0,28280
8969,-666666666.0,-222222222.0,28282
8970,33.5,3.2,28301
8971,30.3,1.5,28303
8972,32.1,2.2,28304
8973,27.0,4.6,28305
8974,32.9,3.8,28306
8975,37.2,3.7,28307
8976,-666666666.0,-222222222.0,28308
8977,-666666666.0,-222222222.0,28310
8978,30.5,2.6,28311
8979,31.5,8.3,28312
8980,29.3,1.4,28314
8981,26.9,3.1,28315
8982,51.0,-333333333.0,28318
8983,20.9,5.6,28320
8984,23.1,14.7,28323
8985,9.0,-333333333.0,28325
8986,31.6,4.2,28326
8987,25.8,2.9,28327
8988,27.9,3.3,28328
8989,-666666666.0,-222222222.0,28330
8990,-666666666.0,-222222222.0,28331
8991,30.4,29.0,28332
8992,27.2,6.3,28333
8993,25.5,2.7,28334
8994,30.7,6.9,28337
8995,26.0,4.2,28338
8996,31.9,10.4,28339
8997,28.5,3.9,28340
8998,26.1,12.4,28341
8999,-666666666.0,-222222222.0,28342
9000,32.8,1.7,28343
9001,36.5,13.5,28344
9002,29.4,4.1,28345
9003,51.0,-333333333.0,28347
9004,28.9,1.9,28348
9005,27.9,4.9,28349
9006,-666666666.0,-222222222.0,28350
9007,21.6,10.4,28351
9008,32.3,3.0,28352
9009,-666666666.0,-222222222.0,28355
9010,19.3,15.4,28356
9011,25.4,10.4,28357
9012,29.4,2.3,28358
9013,-666666666.0,-222222222.0,28359
9014,26.9,2.5,28360
9015,-666666666.0,-222222222.0,28362
9016,-666666666.0,-222222222.0,28363
9017,32.8,3.7,28364
9018,31.7,7.1,28365
9019,33.8,11.8,28366
9020,-666666666.0,-222222222.0,28367
9021,-666666666.0,-222222222.0,28368
9022,31.8,19.7,28369
9023,24.9,2.7,28371
9024,28.5,2.8,28372
9025,26.5,9.4,28373
9026,33.0,4.5,28374
9027,16.3,62.0,28375
9028,30.6,2.9,28376
9029,28.8,7.8,28377
9030,-666666666.0,-222222222.0,28378
9031,32.7,5.3,28379
9032,24.3,23.7,28382
9033,36.7,12.0,28383
9034,29.8,5.2,28384
9035,19.3,7.3,28385
9036,40.7,19.1,28386
9037,31.8,4.5,28387
9038,30.0,2.2,28390
9039,22.6,8.0,28391
9040,51.0,-333333333.0,28392
9041,35.1,40.9,28393
9042,28.3,12.4,28394
9043,18.5,3.0,28395
9044,27.9,5.3,28396
9045,26.0,2.9,28398
9046,24.9,37.7,28399
9047,33.4,2.9,28401
9048,37.6,4.6,28403
9049,33.6,4.9,28405
9050,27.0,5.2,28409
9051,30.3,2.6,28411
9052,31.8,4.4,28412
9053,26.8,7.3,28420
9054,36.4,21.0,28421
9055,47.9,19.1,28422
9056,16.7,8.4,28423
9057,23.8,10.9,28424
9058,30.7,7.3,28425
9059,25.1,13.1,28428
9060,25.6,4.3,28429
9061,23.4,12.6,28430
9062,22.1,3.2,28431
9063,37.7,57.2,28432
9064,37.5,12.4,28433
9065,51.0,-333333333.0,28434
9066,44.5,21.7,28435
9067,21.3,3.0,28436
9068,35.6,50.3,28438
9069,38.5,18.0,28439
9070,51.0,-333333333.0,28441
9071,51.0,-333333333.0,28442
9072,31.3,12.6,28443
9073,23.5,3.5,28444
9074,30.0,6.2,28445
9075,-666666666.0,-222222222.0,28447
9076,-666666666.0,-222222222.0,28448
9077,32.3,4.0,28449
9078,27.3,4.4,28450
9079,36.4,4.9,28451
9080,35.3,36.1,28452
9081,27.5,10.6,28453
9082,36.8,42.7,28454
9083,47.3,45.8,28455
9084,35.6,21.0,28456
9085,20.6,5.7,28457
9086,29.4,3.8,28458
9087,25.0,8.3,28460
9088,27.2,1.5,28461
9089,41.4,20.7,28462
9090,32.1,2.0,28463
9091,25.9,26.2,28464
9092,48.8,14.4,28465
9093,30.2,10.8,28466
9094,27.3,2.9,28467
9095,29.6,13.6,28468
9096,19.9,13.4,28469
9097,27.9,20.6,28470
9098,35.2,9.8,28472
9099,29.4,26.6,28478
9100,31.9,10.2,28479
9101,20.0,20.3,28480
9102,29.4,2.4,28501
9103,28.4,4.0,28504
9104,22.5,10.7,28508
9105,-666666666.0,-222222222.0,28509
9106,22.3,2.2,28510
9107,-666666666.0,-222222222.0,28511
9108,36.2,8.0,28512
9109,33.6,12.0,28513
9110,40.9,18.8,28515
9111,35.3,5.8,28516
9112,27.9,1.6,28518
9113,51.0,-333333333.0,28519
9114,-666666666.0,-222222222.0,28520
9115,-666666666.0,-222222222.0,28521
9116,34.7,12.7,28523
9117,-666666666.0,-222222222.0,28524
9118,34.8,5.2,28525
9119,39.6,33.1,28526
9120,22.6,3.3,28527
9121,-666666666.0,-222222222.0,28528
9122,19.2,16.8,28529
9123,26.7,5.6,28530
9124,26.7,3.2,28531
9125,29.5,3.9,28532
9126,-666666666.0,-222222222.0,28533
9127,-666666666.0,-222222222.0,28537
9128,23.1,1.6,28538
9129,42.5,13.1,28539
9130,28.4,2.9,28540
9131,14.0,10.1,28542
9132,33.9,6.5,28543
9133,28.1,4.9,28544
9134,32.7,2.3,28546
9135,28.4,4.1,28547
9136,29.7,5.1,28551
9137,-666666666.0,-222222222.0,28552
9138,-666666666.0,-222222222.0,28553
9139,-666666666.0,-222222222.0,28554
9140,23.4,4.7,28555
9141,-666666666.0,-222222222.0,28556
9142,35.8,5.1,28557
9143,29.5,4.1,28560
9144,27.9,2.3,28562
9145,36.3,3.1,28570
9146,37.9,16.2,28571
9147,23.3,19.3,28572
9148,24.4,11.7,28573
9149,31.0,4.1,28574
9150,-666666666.0,-222222222.0,28575
9151,22.9,43.6,28577
9152,9.0,-333333333.0,28578
9153,-666666666.0,-222222222.0,28579
9154,27.9,6.6,28580
9155,-666666666.0,-222222222.0,28581
9156,24.1,18.2,28582
9157,28.8,15.1,28584
9158,19.3,24.1,28585
9159,19.6,4.6,28586
9160,-666666666.0,-222222222.0,28587
9161,-666666666.0,-222222222.0,28589
9162,30.9,5.5,28590
9163,28.0,5.3,28594
9164,27.7,2.9,28601
9165,22.8,1.8,28602
9166,28.3,2.8,28604
9167,28.8,14.0,28605
9168,-666666666.0,-222222222.0,28606
9169,51.0,-333333333.0,28607
9170,26.4,4.1,28609
9171,19.4,9.4,28610
9172,-666666666.0,-222222222.0,28611
9173,23.1,1.7,28612
9174,29.1,3.2,28613
9175,29.7,4.8,28615
9176,-666666666.0,-222222222.0,28616
9177,13.6,8.3,28617
9178,26.5,36.5,28618
9179,45.0,32.1,28619
9180,29.7,6.8,28621
9181,27.1,18.6,28622
9182,27.8,49.4,28623
9183,16.7,3.5,28624
9184,28.0,3.8,28625
9185,14.0,41.5,28626
9186,22.6,0.9,28627
9187,-666666666.0,-222222222.0,28628
9188,-666666666.0,-222222222.0,28629
9189,26.3,4.1,28630
9190,-666666666.0,-222222222.0,28631
9191,18.7,1.2,28634
9192,51.0,-333333333.0,28635
9193,23.4,9.8,28636
9194,22.6,7.2,28637
9195,30.2,6.4,28638
9196,30.1,5.5,28640
9197,-666666666.0,-222222222.0,28641
9198,31.4,3.0,28642
9199,39.1,23.7,28643
9200,51.0,-333333333.0,28644
9201,24.7,2.4,28645
9202,-666666666.0,-222222222.0,28646
9203,19.1,9.2,28649
9204,25.9,2.6,28650
9205,27.2,15.6,28651
9206,-666666666.0,-222222222.0,28652
9207,-666666666.0,-222222222.0,28653
9208,15.0,7.9,28654
9209,26.2,2.2,28655
9210,28.0,7.6,28657
9211,23.9,3.6,28658
9212,26.7,4.5,28659
9213,15.0,14.0,28660
9214,-666666666.0,-222222222.0,28662
9215,18.9,12.4,28663
9216,-666666666.0,-222222222.0,28664
9217,19.6,39.8,28665
9218,-666666666.0,-222222222.0,28666
9219,48.6,31.6,28667
9220,-666666666.0,-222222222.0,28668
9221,30.8,11.1,28669
9222,29.0,7.8,28670
9223,22.2,12.1,28671
9224,-666666666.0,-222222222.0,28672
9225,25.0,14.1,28673
